id,barrio,cant_amb,cant_banos,sup_total,sup_cub,precio,tipo_prop
Xy6dbZg5mBMcTwA9fNQcoQ==,37,2.0,1.0,48.0,48.0,140000,6
y7TEdb/YgXX0Ngy08VWQzA==,15,2.0,2.0,63.0,60.0,170000,6
UEQtPpYVn9prFNUN5Win5g==,15,2.0,1.0,53.0,43.0,125000,6
A289C3hUG8hrkb06ptz+Lg==,15,2.0,1.0,38.0,35.0,84102,6
vnJnVcUfilz7ULvyP/XK/Q==,15,2.0,1.0,62.0,48.0,110000,6
ehztWkUgySvEV9IEGd0lVg==,15,2.0,1.0,37.0,37.0,85000,6
X0w8V9U9h1ay0rn5u5CQnQ==,4,2.0,1.0,35.0,35.0,107000,6
hUKNxmlhSkpGYrQqqzrVwg==,4,2.0,1.0,69.0,57.0,139000,6
eRbw1d8Z3bCGLepvOlModQ==,11,1.0,1.0,44.0,40.0,85000,6
+ow6GUOh96YM3PE+wXI3og==,39,2.0,1.0,45.0,40.0,127000,6
2y83myjVJV3+ct67nfskXg==,17,2.0,1.0,56.0,50.0,143000,6
nQgXlgI8vz0vA2RgwMI8gg==,15,3.0,2.0,200.0,150.0,580000,2
JYMWP6JaJGRlPJcQi4YQkg==,15,4.0,2.0,230.0,230.0,350000,3
hAuerRjnY3Gy6ujUsxkOgA==,36,3.0,2.0,125.0,84.0,230000,6
mVC0DvA66gRctChq/nJjTA==,7,3.0,1.0,81.0,65.0,111000,6
JI7seemMdH8kbdWHBcevwQ==,12,3.0,2.0,74.0,66.0,189000,6
bBq5vVB7lImFxZHXeHgpBQ==,1,3.0,2.0,96.0,89.0,195000,6
bcFbmlKOTZ1hlfaCyY1Cdw==,1,3.0,2.0,87.0,77.0,173000,6
lOdlBMOwCrGgrAOe2n3tpw==,1,3.0,2.0,90.0,83.0,290000,6
Y8Fzmoarofi/Z6STliLg5g==,1,3.0,1.0,55.0,45.0,120000,6
wAMxwUpvHuKeoi6vcKsXoA==,1,3.0,2.0,65.0,60.0,217000,6
bk8hsRlT3UHApYf54eTaLQ==,1,3.0,3.0,85.0,57.0,185000,6
EZ1yKJ2gCrXiwA8iGouAjg==,1,3.0,1.0,45.0,35.0,105000,6
SMzIcffhwjIgx+iBNh8BsA==,8,3.0,1.0,63.0,58.0,290000,6
scHaxuFWxerU37P3yZrinA==,8,3.0,1.0,48.0,48.0,152000,6
DxEMcKUzcsdlSlhdOxN9kQ==,8,3.0,1.0,80.0,75.0,149000,6
vZk3+pjMswf8ShrmvnSY5w==,8,3.0,1.0,69.0,59.0,285000,6
L8zCMu6AhBo9fuoU3ocOlQ==,8,3.0,2.0,92.0,90.0,286000,6
3CnQJXa1MURwyjdD8DSQTg==,8,3.0,1.0,48.0,48.0,152000,6
vaDwSm2zmMy0SP65/+FBQQ==,9,3.0,1.0,71.0,61.0,175000,6
bpEDvtbqMTUAUaCliH5rRA==,9,3.0,2.0,89.0,89.0,340000,6
H6cVx5huBgeZApIzYUiTJA==,9,3.0,2.0,78.0,78.0,245000,6
jZYorw7qh6VuLfrR/n8VZg==,9,3.0,3.0,140.0,140.0,470000,6
b9BQ+BGd8/7eVh63xQtgTg==,2,3.0,1.0,70.0,65.0,275000,6
iieH1WQx9mNah/aYZxqH3Q==,2,3.0,2.0,66.0,66.0,205000,6
uBFNFSaXFIDd1vbjJahqTw==,22,3.0,2.0,89.0,77.0,206700,6
W61mnBad6LRbjBk/fSx6TA==,22,3.0,2.0,83.0,83.0,195000,6
gBowaY4a+dAGa/BbYHDBbA==,30,3.0,2.0,94.0,85.0,340000,6
X9eKDnDm4L0RvF6v/fP7gw==,31,3.0,2.0,82.0,70.0,175000,6
phrq/tuXSqS0DZDyqBdTzA==,3,4.0,2.0,78.0,78.0,185000,6
wSSOoXepHoGqOGN9NoryQg==,37,3.0,3.0,143.0,120.0,490000,6
5/mPEj2Aefxh1gI+CJlupA==,15,3.0,2.0,63.0,60.0,170000,6
6qjp9QWHHR9MCwj4SWiP0Q==,15,3.0,1.0,75.0,55.0,149000,6
bTXRsdEQpOPViIAOjw9yMA==,15,3.0,1.0,75.0,55.0,149000,6
OX9HCUxCvbzMWn/sI9XUtQ==,27,3.0,1.0,60.0,60.0,115000,6
Hgze/syWFPUPc0DFny8rgg==,4,3.0,2.0,80.0,75.0,268000,6
NTqAmFDn31+l3s+JDt++ng==,17,3.0,1.0,69.0,63.0,155000,6
LjXSHdFmw8OEHF5Cor2Lpw==,1,4.0,2.0,102.0,102.0,255000,2
VdwizsyEWXs4aooDgDvhMQ==,6,4.0,1.0,165.0,77.0,158000,2
jLv0p9T3LZv2miqSv0Kw8A==,28,4.0,3.0,166.0,133.0,295000,2
Vq5DNCrVM4gc6EZ/hHxHwg==,1,4.403386546336064,1.0,280.0,140.0,460000,3
Ix17+Rp9jvf+hsRGGyegrQ==,8,7.5038340775681185,2.0,710.0,265.0,650000,3
aKnoTIyFAArQI1XzsIHlYQ==,14,4.502184296016238,2.0,411.0,220.0,285000,3
E+JlA760LlAXnkcfc7Xa2Q==,8,4.0,2.0,160.0,160.0,440000,6
o4havk1Mro/sCjOBioGrAA==,8,4.0,3.0,273.0,107.0,384000,6
Ux7XmX/gOmu5aRLH9VHAng==,8,4.0,3.0,150.0,130.0,385000,6
Tmlm++JbN5znoSa4skeyBQ==,8,4.0,2.0,126.0,115.0,450000,6
6LWyCHdYRSUB9aoBKqcXGw==,8,4.0,2.0,99.0,92.0,385000,6
nGCDNYrSpPqPW3BNOo7VuQ==,8,4.0,3.0,140.0,120.0,595000,6
RbyAnO8qijcnUJR3iLdGQw==,9,4.0,2.0,98.0,93.0,295000,6
tYdJeXSavnMLdksyPZaZeA==,9,4.0,2.0,89.0,80.0,250000,6
uL6MUOy3Shh5tGpf0AlLAQ==,9,4.0,2.0,87.0,83.0,397000,6
VEbfj+eQTllfgYWDNNpeng==,9,4.0,2.0,89.0,80.0,230000,6
j2lg3OksaqREc62/L8lVSQ==,2,5.0,2.0,154.0,152.0,550000,6
ERgxLtGMCFjSDS9bh5xJ7A==,2,5.0,3.0,213.0,213.0,595000,6
FG/HsX8jrJWyhBX5tSAVQA==,2,5.0,2.0,180.0,180.0,620000,6
ciD/ewb9XEQgKVRHEcgLKA==,3,4.0,2.0,98.0,95.0,220000,6
nsH1ZBoZKm68Bm1cVATQ1w==,3,5.0,2.0,154.0,152.0,550000,6
bScsjnoe+ZDF7k1V0voojg==,15,4.0,1.0,95.0,95.0,180000,6
cTA3OlTTeuriSzPrbugJJA==,15,4.0,2.0,99.0,84.0,225000,6
lGr2paDrpGqxz8+wsnrzvQ==,15,4.0,2.0,80.0,64.0,185000,6
jvQoRvkfIzMWM0l/PJMt0w==,15,4.0,2.0,78.0,70.0,184000,6
Wc+1vooA0feDHzJCkoJfSg==,17,4.0,2.0,136.0,121.0,340000,6
lS2O9YaGk6f8HzBw1YRp0w==,8,5.0,3.0,160.0,160.0,375000,2
rkfLivp73L3Yz7D9pjMPxw==,14,5.0,1.0,158.0,158.0,290000,2
HI0V8KU7MYwq2P3rODp8jw==,48,5.0,4.0,200.0,175.0,310000,2
kBgAHIfnX7fbPQPvGK/Qxg==,32,5.0,2.0,316.0,182.0,540000,3
gG5mw4DmJ3JMj0sFRNGjjw==,6,5.0,3.0,144.0,133.0,360000,6
y6P25KendFvrCClhJNrefg==,9,5.0,3.0,210.0,210.0,770000,6
AXTJbPe/IDgsIUzhSxRQ4w==,37,5.0,3.0,175.0,133.0,450000,6
0KgMtx1uy1TkG5tFnznZ1g==,15,5.0,3.0,185.0,163.0,399000,6
Q60MLgfFvODTGTsbmfj7ag==,4,5.0,5.0,279.47756083337725,1.0,628000,6
lKLgocEUgIguuHdKa8F5Ag==,36,5.0,1.0,143.0,143.0,170000,2
lGVhWCr0dxEU/6R1dviYXw==,1,3.0,1.0,54.0,54.0,127000,2
Q2Us3abNw7uVdDFm27e81Q==,1,3.0,1.0,142.0,78.0,175000,2
b3no2zrlovfCYRxuN/cIKA==,1,6.0,3.0,219.0,214.0,297000,2
3h5ziVnzg+Gfz+xaX/iSxA==,28,2.0,1.0,58.0,58.0,92000,2
pzffLWW3p1vez99GtDnN7A==,2,4.0,2.0,105.0,95.0,239000,2
NU/R2wbEpT+zXThKdBIcwQ==,29,3.0,1.0,107.0,65.0,209000,2
7VbXlym6NTZ6NN2OpNkryQ==,22,4.0,1.0,200.0,92.0,278000,2
Gfo7/ntsSuDcgJIV25NWmQ==,22,4.0,1.0,135.0,97.0,332000,2
zdntg90cV3+/5n1HoVDz1A==,49,3.0,1.0,75.0,57.0,133000,2
nRjvULz3IIbzHPY6hBUAWw==,32,5.0,3.0,197.0,149.0,479000,2
mDYvtq574mtYfZVDkqF5pg==,32,3.0,2.0,180.0,110.0,165000,2
e3aR1wsS3ld95gvEeKDOFg==,16,6.0,3.0,210.0,150.0,365000,2
9oKAkZkaTl9YnNaTso04Bw==,4,4.0,1.0,277.0,104.0,355000,2
637M+fj3vzkxXld+9lIgqg==,5,3.0,2.0,244.0,163.0,240000,2
SIXIlb22xqHsuBtj1hwqaw==,39,3.0,1.0,85.0,59.0,190000,2
MCuaNIGPjSo6XDfUoKiPdw==,13,3.0,1.0,68.0,62.0,135000,3
EGYsNM4/q9y9PE2aCV6KDw==,22,7.0,2.0,322.0,300.0,649000,3
W6EKkk905csIVNZY0/OuKg==,32,6.0,2.0,225.0,178.0,420000,3
C9pDRshpPLjT6hIOROufsA==,32,5.0,3.0,374.0,240.0,540000,3
UlZq9p0GeckS5r+2lYDkEg==,29,0.0,0.0,372.0,268.1589428856429,715000,4
oIXp+nzt0EyWGXKW34RoCg==,22,0.0,0.0,1420.0,846.9504527331386,650000,4
4WOZvFGj7GctyMytELUy3A==,15,0.0,0.0,289.0,101.11062155539268,645000,4
3GqAEdiVO7ZuJEqsrNSUfA==,32,0.0,0.0,207.0,2.0,515000,4
Qum9dElz9LCnyi9dnk54Uw==,25,0.0,0.0,100.0,90.0,520000,4
j0aZnuEwaqOu4a84hU8U6g==,4,0.0,0.0,301.0,750.0,585000,4
IKjMTINamxKrSO6mci5G9A==,39,0.0,0.0,380.0,380.0,550000,4
4Wf9gn9eK9ng5tfT1TFN1w==,2,0.0,0.0,178.0,88.0,320000,5
KPDBSgJqS/EK5KNGPYhG3g==,3,0.0,0.0,75.0,75.0,145000,5
gD91WZgPSo3gAMWulvVSaA==,19,0.0,0.0,81.0,81.0,135000,5
S1WxvzQ9IIWfe05GxdXiLA==,19,0.0,0.0,70.0,70.0,105000,5
h+lL81tiMn8lkBv6y2QX5Q==,39,0.0,0.0,419.0,419.0,550000,1
EDi+EXLlj5RliBw5htwSFQ==,46,4.0,2.0,170.0,145.0,236000,6
QZD9qRyD6LFtwJdu+Lu7/Q==,7,2.0,1.0,36.0,36.0,93000,6
t4Y6b/nJahYsILHEXoITuQ==,7,3.0,1.0,109.0,93.0,264000,6
f9KXoCuOq93fN4xxUKfLFA==,21,2.0,1.0,62.0,55.0,155000,6
LjSP21ZrSqNqCjw6WYnWpQ==,21,3.0,1.0,69.0,63.0,300000,6
QTCAtsPADOxl6v/SI3c+rQ==,0,6.0,4.0,317.0,288.0,749000,6
eOCJRCSDoKxONQuQkRXrMA==,0,5.0,4.0,223.0,189.0,790000,6
8jUuCjmoICDFxEpdS6V6ag==,0,1.0,1.0,34.0,33.0,84500,6
7BHaMFC72l/ufekepPiZOg==,1,2.0,1.0,36.0,36.0,69500,6
LPm7uOUPm9S6Gk/azRDrLg==,1,4.0,1.0,84.0,84.0,180000,6
Rz3SliabZNPi/XwiucIugg==,1,4.0,2.0,97.0,93.0,300000,6
smaCtk+jS04c/jITOIffMQ==,1,1.0,1.0,36.0,33.0,102000,6
N/k8pYryZ0iz8sj8zWJNOQ==,1,1.0,1.0,37.0,29.0,97800,6
U/YZ6f1iPOeOBHuJvUjq0A==,1,7.0,3.0,233.0,233.0,415000,6
cHlwTFNiEh4aJ7TF3vg04w==,1,2.0,1.0,30.0,30.0,73000,6
l01inDa04T4HkazpBHAEHg==,50,2.0,1.0,76.0,36.0,133000,6
cK4x3ydx80h0VtYrTivwXQ==,8,1.0,1.0,43.0,36.0,145000,6
GOjPJ6OLyYVaV7WJZJQ7XQ==,8,1.0,1.0,45.0,36.0,102000,6
d9Or5O7j5eCSSnzRdXgp5g==,8,1.0,1.0,22.0,22.0,82000,6
c37bIJ/NzWOd5nszBjBqdw==,8,3.0,1.0,78.0,78.0,235000,6
1FG3KeXHFRktW34YitHmGw==,8,2.0,1.0,50.0,46.0,100000,6
5ami7mae1lEq7gZFBKStbg==,8,3.0,2.0,106.0,85.0,370000,6
VLgd82wtB7+EfMQ788ztNw==,6,2.0,1.0,56.0,53.0,132000,6
yx57Zz9LPkMi13NbPfU22A==,6,3.0,1.0,54.0,51.0,138500,6
rpgS6qRjOHrVcFrEroEQrw==,9,4.0,2.0,102.0,89.0,419000,6
hBaBaDKqbx7bmvimlpwVVg==,9,4.0,3.0,99.0,99.0,380000,6
/j04icSbgYTj56Ck7LoWkA==,9,2.0,1.0,44.0,43.0,165000,6
G+n4fXDe89P7wI9zxSh3oA==,9,2.0,1.0,30.0,30.0,108000,6
wnZR9KjLNlHcz3AK1g5dQw==,40,1.0,1.0,23.0,23.0,64900,6
sBiN34Y1dI5yfoSBbLBiEg==,34,1.0,1.0,24.0,21.0,65000,6
CGTGKFst6mcY9rJD0qS6kw==,34,4.0,1.0,70.0,65.0,139000,6
CRCDGEbD8rbouaSOpS6mAQ==,2,5.0,2.0,148.0,140.0,440000,6
j2yUSQMQJMNHxFULq1QaHQ==,2,2.0,1.0,41.0,41.0,130000,6
HPeN4RzmvhWz6+Zy1WJQmQ==,2,2.0,1.0,38.0,36.0,130000,6
Zn58XmJ6Jm8RAo0OH9NsUQ==,2,3.0,2.0,84.0,76.0,445000,6
8aC6/PWn+i3sosxJannQHQ==,2,2.0,1.0,53.0,40.0,170000,6
ksKCwaaos+bIorwX+JlwmA==,2,1.0,1.0,20.0,17.0,73000,6
1kV58ZsPWa6325ov8d3V1w==,2,3.0,1.0,69.0,69.0,215000,6
FEyqgUn8/nEXcvzanbNotQ==,29,3.0,2.0,125.0,115.0,359500,6
EqyhFk8nbg6l5kVDWiZy7A==,29,3.0,1.0,80.0,70.0,239500,6
2rRPxEOXhSVQdfrXZH+KFw==,29,2.0,1.0,95.0,60.0,168000,6
RVocVLh2ntRKuFp20qxadA==,29,1.0,1.0,86.0,39.0,206000,6
FqoUNGwIivEmzx4pY5I8Ww==,29,4.0,2.0,126.0,103.0,282000,6
EfjE96IYxOV+/qGhupb+Ag==,29,3.0,1.0,80.0,70.0,240000,6
VPCK3v31CFi0YOaBvrruzw==,29,2.0,1.0,55.0,50.0,168000,6
Pu0ld3bhP2GK7ZZGIwbr7A==,13,2.0,1.0,64.0,64.0,118000,6
fpBMYp/Yz8y4weE/mcHrDg==,13,2.0,1.0,70.0,50.0,119000,6
3Nk9op3OUQB3F+qKnZHWMQ==,13,3.0,1.0,67.0,62.0,140000,6
+eS0zslR91WsI1LU8+Qtsg==,13,2.0,1.0,34.0,34.0,82000,6
PekB/9V4etuzoUKZJf08cQ==,13,3.0,1.0,73.0,71.0,100000,6
tbuVOZoXx93mNUeqLxw4DQ==,22,2.0,1.0,38.0,35.0,140000,6
FeV/oJ5ViY+J4jizkr5sow==,22,3.0,1.0,73.0,70.0,200000,6
ClGhximMjH00p8NC5eBr+Q==,22,3.0,1.0,61.0,62.0,125000,6
D7CIwqXqr41MtbYLTVAgFg==,22,3.0,1.0,45.0,45.0,105000,6
U8fUO+kxNItcWB+4b5B68Q==,22,4.0,2.0,107.0,99.0,360000,6
RnS4c9kovOjPdCgp0ITSZQ==,22,2.0,1.0,38.0,37.0,89000,6
x9uZ98J4vA3lGCarPlhlvQ==,22,2.0,1.0,53.0,46.0,115000,6
/1H+wHD1mVBQP+LhBOun5w==,22,2.0,1.0,40.0,40.0,110000,6
4cMA/AfabCaGXgaKkWxT4w==,22,1.0,1.0,34.0,28.0,96000,6
JLlWZhnBLtCZtTvPAki8Nw==,22,1.0,1.0,38.0,38.0,120000,6
9dg4/pvJrb8mfoYNrsD2gw==,22,4.0,1.0,83.0,84.0,198000,6
mAuK+t35CZaEhlb/hTyy4Q==,22,1.0,1.0,33.0,31.0,89000,6
+d2xTyYoabjiltLtO3lCTQ==,22,1.0,1.0,41.0,37.0,115000,6
LEZMQxlWtvaTcxXgh3Kcag==,22,3.0,1.0,44.0,42.0,125000,6
3BOaSYC3eqH/YDkcldT8Qg==,22,1.0,1.0,36.0,36.0,74000,6
Ghbn8Nl5eYcNBFLiyTJC7A==,18,3.0,1.0,76.0,68.0,139000,6
VqypT1ah4f363lZOd0ciJw==,24,3.0,1.0,79.0,79.0,175000,6
gNKUDOk5xMXSRO3VV6zpZg==,30,2.0,1.0,44.0,44.0,129000,6
mdNscM19t3PiDEfYup1nzA==,3,3.0,1.0,90.0,70.0,215000,6
cZQyeBsdgz/c/+pX3hrPPA==,37,3.0,3.0,130.0,130.0,450000,6
KTT/2T1VKlOoEbr0H6Ysxg==,19,3.0,1.0,75.0,75.0,105000,6
GTlChGALQrDdAsJ78ZBsRA==,19,1.0,1.0,36.0,36.0,78000,6
YiJzQ6pbLdqjYU4+LqBvvQ==,19,2.0,1.0,50.0,44.0,94000,6
TUrndAnbbgnkRp5avYw0Kg==,15,3.0,1.0,72.0,65.0,199000,6
U57TtwWkzW71xvZ7Kr6eLA==,15,2.0,1.0,54.0,50.0,173000,6
PCVAF9GAk+lHWrGDGHMRpg==,15,3.0,2.0,75.0,75.0,160000,6
qW3bRWOtgrSF1VcGa3SbIA==,32,3.0,2.0,100.0,70.0,299000,6
g+nQigcDzJMS7JdkEMN0tQ==,32,1.0,1.0,45.0,41.0,111900,6
dAuuj/eOPkq9gi0n0DwgSw==,32,3.0,1.0,60.0,55.0,140000,6
Sx5VZCRcmjT7K4bUsuHN+w==,32,3.0,1.0,68.0,64.0,120000,6
GCJ5ECxokH17swUbLYVppA==,51,3.0,2.0,106.0,96.0,192900,6
jp54e9NHHEETGUyzkO6txQ==,51,3.0,1.0,49.0,50.0,64000,6
1a8R/xAJdcnkgsQqiMTmtQ==,4,4.0,2.0,88.0,85.0,318000,6
RUnws12GzFV1UCMT/RLesQ==,4,2.0,1.0,60.0,30.0,174000,6
RGwWNcTcyrpK2kQF0EHdbw==,4,2.0,1.0,58.0,48.0,170000,6
TbhIlC5xNE6gfyCD5QBDFg==,4,2.0,1.0,50.0,44.0,220000,6
7MWsMwgG5u1TierecmmOPw==,4,3.0,1.0,54.0,35.0,157354,6
/oM9WeEbf22uf+NxjGuRsQ==,4,3.0,1.0,60.0,43.0,103000,6
qXxvADcL2exOLVryI02i6Q==,5,2.0,1.0,42.0,32.0,70000,6
oHKtAt21ozb8OshdyWWmCw==,41,1.0,1.0,61.0,27.0,89000,6
yioIzkcDQEGdZUM49fB0/w==,17,3.0,1.0,66.0,56.0,170000,6
nS1zQGh3mz6YpEaJ0CnjHw==,17,2.0,1.0,48.0,41.0,108286,6
OMVc3/qZy7Jl/eKcqAW2VA==,48,2.0,1.0,46.0,42.0,99900,6
llWnsWKpQe5+enrjEei7iA==,20,1.0,1.0,34.0,33.0,84500,6
FLJPVu/a1tvc/OKWyE7KOQ==,22,0.0,0.0,92.0,92.0,220000,7
Oopg2tmsLB3usGL1Q1JEOA==,42,0.0,0.0,338.0,251.0,476000,7
iIv6nXST12c/QVDM5ynKcg==,24,0.0,0.0,260.0,260.0,360000,7
J6DI3mM1TxjOBuDl/skjkw==,12,6.0,3.0,140.0,130.0,219000,2
R3pYCh29cmEqKKZdhPIx3w==,28,6.0,3.0,187.0,123.0,240000,2
DPiRXj3qcnXlHHlc/GKYjQ==,51,3.0,1.0,82.50008426103588,64.5000512174924,128000,2
6u5pzhdPosUcY9q4fUQrbw==,12,4.0,1.0,110.0,108.0,230000,3
lBA6a/PFgm2YyEakoF4w9g==,32,4.0,2.0,173.0,125.0,329000,3
U6QF1/bvcoJ3eyF3yoVHuA==,50,0.0,0.0,1163.2315703781817,2050.0,590000,4
Msynn6MDeN4h7UTOoJNzKw==,9,0.0,0.0,95.0,95.0,340000,5
GV7AIDCZGqI2CF2EJQ6dvg==,44,0.0,0.0,300.0,280.0,560000,5
kjr6nLQwxs3wmLqBUp6LVQ==,44,0.0,0.0,150.0,140.0,280000,5
t0JBR8zKGLxVnXI5I1nxQQ==,5,0.0,0.0,373.0,373.0,450000,5
BI8MlXHqS0LnyctzXMQhUQ==,45,4.0,1.5000006870781055,80.0,79.0,142000,6
R3Sl/wQTrxmpVYDIBBfE6Q==,12,4.0,1.499963158247985,94.0,80.0,142000,6
Qu03aNqFJLWvStiCeG9VNQ==,12,1.499999970260557,1.0,40.0,37.000000178436665,80000,6
M+K1T8CE5jzkx6QhEydFDw==,21,1.0,1.0,38.0,33.0,120000,6
L9o7assKoTJGzgX/2ffdUg==,21,2.0,1.0,58.0,51.0,235000,6
F4xUMJOCL4JfY8Lz7Ge38Q==,21,3.0,2.0,65.0,59.0,198000,6
baSY1390PQi6+suezm26tQ==,21,2.0,1.0,40.0,35.0,120000,6
wEs2Msw8+jNtzU9CYpW3bA==,21,3.0,2.0,78.0,68.0,295000,6
lXMX5fWmVYjuHFPMAQTf6g==,1,2.0,1.0,44.0,44.0,149500,6
tDOtCm+tRY4rJSp7YxplKg==,8,3.0,1.0,72.0,70.0,220000,6
vrKWeJ9wwg0ITV1NDsPfSw==,8,1.0,1.0,47.0,38.0,157800,6
QFtOrkbVWgxgT670Y6EFbg==,8,1.0,1.0,40.0,30.9999967079535,137000,6
KIee3nNjGB5MO6YRgoWY6Q==,8,2.0,1.0,44.0,39.0,130000,6
6Y4LGI9ZN7SnS9ezJ5XWeg==,8,1.0,1.0,40.0,40.0,115000,6
93vbnoxDO7ZZhTmEpGbjug==,8,2.0,1.0,32.0,27.0,110000,6
tl7A+CNIQS9hzvDL/BZSCA==,8,2.0,1.0,70.0,60.0,370000,6
7PhnKGqDT3Bx2hw5aO+COA==,8,2.0,1.0,42.0,42.0,100000,6
jVtTyHHYSkg9gW2Eof2uwQ==,8,2.0,1.0,70.0,60.0,370000,6
TMJLTf0PluWvKSFDz3BOWg==,8,1.0,1.0,29.0,29.0,100000,6
MMyeSpQ6iaSXqPMHc2L/9g==,8,3.0,2.0,160.0,146.0,520000,6
DDl6YRoTgxxAG3i10sZlLQ==,8,3.0,1.0,60.0,60.0,260000,6
+C8DuToWvH8L59xhz0oHrA==,8,3.0,1.0,79.0,68.0,305000,6
XknnFe3EJVblE/+XHw4ZAQ==,8,4.0,2.0,98.0,98.0,260000,6
lEIql/JhXpf3guHrrzDkEQ==,8,2.0,1.0,70.0,60.0,370000,6
z4qSnYVylu5d4FfEfZT9yg==,9,5.0,2.0,180.0,165.0,420000,6
9UDMLgv5MNi4e9353gLqKQ==,9,3.0,1.0,75.0,58.99999814955494,199900,6
lmfqigd/YIJOD2vralI6AA==,9,2.0,1.0,60.0,55.0,144900,6
mBvRhbh4ELNRKOYTJb6jTw==,9,2.0,1.0,89.0,59.0,285000,6
fqFNsJUHK+BZiWPKOUAjJg==,9,2.0,1.0,56.0,50.0,260000,6
57qmGuH32yGqqJkx5l9LUQ==,9,3.0,2.0,65.0,59.0,198000,6
jRMI/AO+JlbBFSOdlzTt7w==,9,4.0,2.0,207.0,114.0,398000,6
7fLGXZWO9GLej7LOJQBBWA==,9,2.0,1.0,45.0,45.0,124999,6
DdJmnW+gSsZitxIdLuRiUg==,40,3.0,1.0,53.0,48.49999050441815,116000,6
oHmnGqMEWoZAon26aE0SgQ==,34,2.0,1.0,51.0,46.0,129000,6
P9s9qi/pfe4YHkfpr5VM0A==,34,2.0,1.0,50.0,45.0,133000,6
UrR9n37Vpm1n+DLst3TsbQ==,2,2.0,1.0,43.0,40.0,157500,6
h8LqWeFJyQpQ/fyNGRwf4Q==,2,3.0,1.0,70.0,60.0,192000,6
zUCVXIGEO5MXuTxPz0FQmg==,13,3.0,1.0,56.0,56.0,117000,6
NThT7Hywf7VDtaUHIiKqQw==,22,4.0,3.0,146.0,125.0,378000,6
cLsmALi/cM/ZPE5IsCT/TA==,22,2.0,1.0,60.0,51.0,191911,6
Dn9Nc98LmYkfsixNsumOXQ==,22,2.0,1.0,40.0,40.0,108000,6
nYGUPKSJqAmb0QUPy2mvQw==,22,3.0,2.0,81.0,69.0,289000,6
xCHkoX8Jwl9823MnFuKdwg==,22,3.0,2.0,131.0,54.0,250000,6
bykvJys5JMcyjuQJC7Ibyg==,24,3.0,1.0,71.0,61.0,149000,6
6A2JkuoMxYCZtS2nLDpl4g==,3,3.0,1.0,93.0,75.99999829632341,240000,6
4aBPB6t7XrDYBahT9OCSdA==,3,2.0,1.0,62.0,60.0,168000,6
0voK0O4fzvd/pSWM/Xo55g==,3,3.0,1.0,70.0,60.0,192000,6
pWAxv3WKUQOoorLf+S01Jg==,3,3.0,1.0,93.0,85.0,340000,6
ZEcZV61boBG0UFr5pG2NDg==,3,1.0,1.0,30.0,30.0,83000,6
4+AsKqwhGsYcddJK6bpqqg==,3,3.0,2.0,126.0,78.0,295000,6
k4F5xU1XsAw/a5GETSk0Ng==,19,7.0,2.0,174.0,174.0,230000,6
KPtgiI6AQOYbD+0Chp6ZQQ==,19,4.0,2.0,70.0,70.0,165000,6
qowxwqOeCpquucpetOX0yg==,19,3.0,1.0,73.5,69.0,150000,6
R8JZHbNY+KtlwFuvxkmItw==,15,1.0,1.0,40.0,34.50000008260956,110000,6
TAhdXNPfWjzfz8Mzo9vdEQ==,15,3.0,1.0,60.0,57.0,168000,6
YaVbvz8SAe0/v0RkGkW2qg==,15,1.0,1.0,36.00000309639435,35.0,95000,6
2MSGEzCqYTVO0aBj76Dc3w==,15,2.0,1.0,78.0,78.0,185000,6
ymK24SK5vrS8rLByHmhNFA==,25,2.0,1.0,64.0,60.0,345000,6
wuVBP3V6ONPLeL08lU4vLA==,25,2.0,1.0,57.0,57.0,230000,6
v8MrME7IReagLzgLBNmRTQ==,25,2.0,1.0,79.0,75.0,518000,6
gxjjz4/443aObDU5WBCeDw==,4,4.0,2.0,100.0,80.0,300000,6
5W9aP+HwAkq/Nm9YSvORgg==,4,3.0,2.0,65.0,59.0,198000,6
Om3N6jRJE1IFOuwg8OkNdw==,4,1.0,1.0,31.0,29.50000060002807,90000,6
e3VUwa1MLoj69yR8KdEUnw==,4,3.0,1.0,59.0,56.0,200000,6
gg3dPssbtJIDNkLsbIEc3A==,39,3.0,1.0,75.0,70.00005553509487,215000,6
dwaoY/6CMCzLl+/BWNmifA==,39,3.0,1.0,75.0,70.00005553509487,215000,6
Gkoemvv5rhb3ZmeXSLhcbA==,33,1.0,1.0,28.0,24.0,83500,6
Xs5P4SGJYw51baW76Qa4Lg==,33,2.0,1.0,45.0,41.0,125000,6
dU1j1xdLcfQflN24VJ0FHg==,0,0.0,0.0,50.0,50.0,290000,7
nnK9T3DGazMElNpxEBA6Pg==,0,0.0,0.0,50.0,50.0,290000,7
jl9mdXPOrNBtAITMs3UXTA==,8,0.0,0.0,259.0,182.00787517196204,540000,7
dwSZcNBH85AmCZBn87DDEg==,21,4.186589152491385,1.0,312.0,220.0,580000,3
3lRe2g1xvRBHBbXQLHTA1w==,8,5.5001987569606685,3.0,294.0262359188083,130.0,395000,3
+HgEZK+8UTV4Haw6W4mK3w==,28,4.500024782461079,4.49999173917964,330.00049564922153,264.9999173917964,430000,3
TfFOCa1vZVdMTSgoFsk54w==,34,4.494904792138298,2.0,411.0,220.0,285000,3
pEFMOamDgiWvFSpOuVbHLA==,30,1.499568169349928,2.0,160.0,96.0,269000,3
Is35m48ZdsMn3PyGrMKfZw==,15,3.0,1.0,457.0,147.0,440000,3
