age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,2,0,3,0,0,0,0,5,3,155,1,999,0,0,1,12,19,267,10,no
43,0,0,0,0,1,0,1,0,1,550,1,999,0,0,9,19,10,286,9,no
50,2,1,3,0,0,0,0,5,4,72,3,1,2,2,1,12,19,266,10,no
50,7,0,0,0,1,0,0,6,0,394,2,999,0,0,10,18,20,303,11,no
33,5,2,5,0,0,0,0,2,1,101,1,999,0,0,10,14,9,306,11,no
40,5,1,5,0,0,0,0,2,1,109,8,999,0,0,10,14,9,308,11,no
25,2,0,2,0,0,0,0,5,3,702,1,999,0,0,8,5,3,47,4,no
42,5,0,5,0,0,0,1,0,2,280,3,999,0,0,9,19,10,285,9,no
40,0,0,0,0,0,0,1,1,0,112,4,999,0,0,10,24,18,303,11,no
29,2,2,3,0,0,0,0,2,4,142,2,999,0,0,10,14,9,309,11,no
53,0,0,1,0,0,0,0,2,4,148,5,999,0,0,10,14,9,309,11,no
64,9,0,1,0,0,0,0,5,0,173,1,999,0,0,8,5,3,55,4,no
33,2,0,3,0,1,0,0,6,3,1018,1,999,0,0,10,18,20,301,11,no
40,5,0,5,0,1,0,0,6,4,234,1,999,0,0,10,18,20,305,11,no
53,2,2,3,0,0,0,1,0,2,122,2,999,0,0,9,19,10,285,9,no
32,0,0,0,0,0,0,1,0,1,999,3,999,0,0,9,19,10,285,9,no
57,5,2,5,0,0,0,1,1,3,451,2,999,0,0,10,24,18,292,11,no
48,2,0,2,0,0,0,0,2,0,40,4,999,0,0,10,14,9,308,11,no
30,1,0,3,0,1,1,0,7,2,255,1,6,1,2,3,25,24,181,1,yes
31,0,0,4,0,1,0,1,1,1,481,6,999,0,0,10,24,18,301,11,no
31,2,2,3,0,0,0,0,2,3,67,1,999,0,0,10,14,9,311,11,no
51,9,0,1,0,0,1,0,2,4,268,1,999,0,0,6,1,4,125,6,yes
22,0,2,4,0,1,0,1,0,4,178,2,999,0,0,9,19,10,290,9,no
34,1,0,2,0,0,0,0,5,2,228,3,999,0,0,1,12,19,268,10,no
34,4,0,2,0,0,0,0,6,0,206,6,999,0,0,10,18,20,303,11,no
64,8,0,3,0,1,0,0,3,1,157,4,999,0,0,5,11,23,220,7,yes
27,2,0,3,0,1,0,1,1,3,240,6,999,0,0,10,24,18,304,11,no
31,6,0,2,1,1,0,0,5,1,111,2,999,1,1,1,12,19,269,10,no
56,8,1,2,0,0,0,1,6,4,9,1,999,0,0,4,23,15,138,2,no
35,5,0,5,0,1,0,1,0,0,409,2,999,0,0,9,19,10,286,9,no
39,5,2,5,0,0,0,0,5,1,58,1,999,0,0,1,12,19,269,10,no
41,1,0,3,0,0,0,0,0,4,100,1,999,0,0,5,9,22,197,7,no
48,1,0,3,0,0,0,1,0,2,353,3,999,0,0,9,19,10,285,9,no
44,5,2,1,0,1,1,0,6,3,48,3,999,0,0,10,18,20,311,11,no
41,0,0,0,0,0,0,0,6,1,285,1,999,0,0,10,18,20,304,11,no
41,2,0,2,0,0,1,1,0,3,223,2,999,0,0,9,19,10,284,9,no
53,0,2,1,0,1,0,0,5,2,140,2,999,0,0,1,12,19,268,10,no
35,5,2,2,0,0,1,0,5,2,819,3,999,0,0,1,12,19,268,10,yes
33,2,0,2,0,0,0,1,0,4,730,2,999,0,0,9,19,10,288,9,no
56,1,0,1,0,0,0,1,0,1,102,2,999,0,0,9,19,10,285,9,no
48,4,0,2,0,1,0,0,2,3,135,1,999,0,0,10,14,9,306,11,no
54,9,1,3,0,0,0,0,6,0,57,4,999,0,0,10,18,20,305,11,no
23,10,2,2,0,0,0,0,7,0,226,2,999,1,1,3,25,24,175,1,yes
26,5,2,5,0,0,0,0,6,2,76,7,999,0,0,10,18,20,300,11,no
48,4,0,2,0,0,1,0,2,0,273,3,999,0,0,10,14,9,306,11,no
30,2,2,3,0,0,0,1,1,2,148,1,999,0,0,10,24,18,302,11,no
49,0,0,0,0,0,0,0,5,2,52,1,999,1,1,1,12,19,268,10,no
36,6,0,4,0,1,0,0,5,1,177,2,999,0,0,1,12,19,269,10,no
22,10,2,1,0,0,0,0,0,0,171,2,3,2,2,5,17,14,25,3,yes
36,0,0,4,0,0,1,0,0,3,273,1,999,0,0,5,9,22,203,7,no
22,4,2,2,0,0,0,1,1,0,94,2,999,0,0,6,10,17,200,6,no
40,2,2,3,0,1,0,0,6,1,490,1,999,0,0,10,18,20,304,11,no
35,4,2,2,0,0,0,0,0,2,87,1,999,1,1,5,9,22,212,7,no
24,0,0,0,0,0,0,1,0,3,226,1,999,0,0,9,19,10,284,9,no
38,2,0,2,0,0,0,1,0,3,191,2,999,0,0,9,19,10,284,9,no
59,8,0,1,0,1,0,1,0,4,260,4,999,0,0,9,19,10,284,9,no
36,0,0,2,0,0,0,0,6,2,295,1,999,0,0,10,18,20,305,11,no
31,1,0,3,0,0,1,0,5,1,41,1,999,1,1,1,12,19,269,10,no
29,5,2,3,0,0,1,0,6,2,1089,6,999,0,0,10,18,20,306,11,no
36,5,0,5,0,1,0,1,0,2,246,4,999,0,0,9,19,10,288,9,no
39,2,0,3,0,1,0,0,9,0,57,2,999,0,0,8,2,2,94,4,no
40,2,1,2,0,1,0,0,2,3,46,2,999,0,0,10,14,9,305,11,no
38,9,0,4,0,0,0,1,0,4,201,2,999,0,0,9,19,10,286,9,no
31,0,0,0,0,1,0,1,1,3,186,2,999,0,0,10,24,18,301,11,no
41,2,0,2,0,1,1,0,6,0,205,4,999,0,0,10,18,20,303,11,no
35,2,0,3,0,0,0,0,2,1,344,2,999,0,0,10,14,9,306,11,no
48,5,0,3,0,0,0,0,2,1,64,1,999,0,0,10,14,9,308,11,no
33,4,0,5,0,0,0,0,2,3,56,1,999,0,0,10,14,9,305,11,no
49,8,0,1,0,1,0,1,0,2,177,3,999,0,0,9,19,10,286,9,no
35,1,2,3,0,0,0,0,6,1,590,23,999,0,0,10,18,20,304,11,no
62,8,0,5,0,0,0,0,2,1,531,3,6,1,2,6,1,4,108,6,yes
41,2,2,2,0,1,0,1,0,3,202,2,999,1,1,5,9,22,211,7,no
56,2,0,0,0,0,1,0,9,3,319,1,999,0,0,3,22,11,123,1,yes
43,7,2,3,0,1,1,0,6,4,210,2,999,0,0,10,18,20,305,11,no
42,5,0,3,0,0,0,0,0,0,78,2,999,0,0,5,9,22,196,7,no
37,4,0,2,0,0,1,0,7,4,608,2,12,2,1,3,25,24,172,1,yes
30,2,2,3,0,1,0,1,0,1,266,1,999,0,0,9,19,10,285,9,no
37,0,0,0,0,1,0,0,0,2,49,3,999,1,1,5,9,22,206,7,no
59,8,0,5,0,0,0,1,1,4,435,4,999,0,0,10,24,18,302,11,no
57,8,0,0,0,1,0,0,2,1,22,27,999,0,0,10,14,9,308,11,no
36,1,0,3,0,1,0,0,4,3,148,1,999,2,1,5,13,8,18,3,yes
35,5,2,5,0,1,0,0,0,0,146,2,999,0,0,5,9,22,209,7,no
32,2,0,3,0,0,0,0,2,1,168,1,999,0,0,10,14,9,306,11,no
33,5,1,2,0,1,0,0,0,1,204,1,999,1,1,5,9,22,208,7,no
41,3,0,5,0,0,0,0,2,0,323,1,999,0,0,10,14,9,308,11,no
19,10,2,4,0,0,0,0,4,1,313,1,5,2,2,5,13,8,19,3,yes
54,2,0,2,0,0,1,0,2,2,19,13,999,0,0,10,14,9,307,11,no
37,3,1,3,0,0,0,1,0,4,491,1,999,0,0,9,19,10,290,9,no
40,5,0,3,0,0,0,0,5,4,124,3,999,1,1,1,12,19,266,10,no
46,5,0,5,0,0,0,0,6,4,13,9,999,0,0,10,18,20,305,11,no
51,0,0,1,0,1,0,1,2,1,480,1,999,0,0,10,14,9,306,11,yes
30,2,0,3,0,1,0,0,5,0,329,2,999,0,0,1,12,19,270,10,no
25,10,2,3,0,0,0,1,4,4,252,3,999,1,1,5,13,8,17,3,no
45,2,0,4,0,1,0,1,1,4,61,4,999,0,0,10,24,18,302,11,no
53,5,0,5,0,0,0,1,6,3,144,1,999,0,0,10,18,20,311,11,no
47,4,0,1,0,0,1,1,0,0,122,6,999,0,0,9,19,10,287,9,no
56,1,0,1,0,0,0,1,1,1,197,5,999,0,0,10,24,18,290,11,no
31,0,1,2,0,0,0,0,0,2,829,1,999,1,1,5,9,22,206,7,yes
33,3,0,0,0,1,0,0,6,3,356,1,999,0,0,10,18,20,306,11,no
39,2,1,3,0,0,0,0,4,3,93,1,13,1,2,5,13,8,14,3,no
31,4,1,2,0,1,0,0,3,0,379,1,999,0,0,5,11,23,220,7,no
33,2,0,3,0,0,0,0,2,2,62,4,999,0,0,10,14,9,307,11,no
31,1,2,3,0,0,0,0,6,3,166,3,999,0,0,10,18,20,311,11,no
48,1,0,3,0,1,1,0,5,4,591,1,999,1,1,1,12,19,266,10,yes
32,5,2,1,0,0,1,0,0,4,157,2,999,1,1,5,9,22,197,7,no
28,10,2,3,0,0,0,1,0,0,208,1,999,0,0,9,19,10,286,9,no
26,2,2,2,0,0,0,1,0,3,918,1,999,0,0,9,19,10,289,9,no
47,1,1,3,0,1,1,1,1,0,302,1,999,0,0,10,24,18,291,11,no
40,2,2,2,0,0,0,1,0,2,738,3,999,0,0,9,19,10,287,9,no
45,4,0,5,0,0,1,0,2,3,65,4,999,0,0,10,14,9,305,11,no
34,7,0,5,0,0,0,0,5,2,203,1,999,0,0,1,12,19,268,10,no
38,3,0,0,0,1,1,1,0,2,355,4,999,0,0,5,9,22,206,7,no
42,8,2,1,0,0,1,0,0,4,116,3,999,0,0,5,17,14,25,3,no
36,5,1,3,0,0,0,0,2,3,197,1,999,0,0,10,14,9,311,11,no
38,5,0,5,0,0,0,0,2,1,134,1,999,0,0,10,14,9,306,11,no
36,0,0,0,0,0,0,0,3,0,430,1,999,0,0,5,11,23,220,7,no
37,5,0,5,0,0,0,0,2,2,97,2,999,0,0,10,14,9,307,11,no
28,5,2,2,0,0,0,0,6,1,124,2,999,0,0,10,18,20,304,11,no
45,5,0,5,0,1,0,0,2,4,17,10,999,0,0,10,14,9,306,11,no
29,3,2,3,0,0,0,0,6,2,513,1,999,0,0,10,18,20,300,11,no
36,2,0,3,0,0,0,0,6,1,54,1,999,0,0,10,18,20,304,11,no
46,2,0,3,0,0,0,1,0,0,243,4,999,0,0,5,9,22,202,7,no
30,5,0,3,0,0,0,0,8,3,244,2,6,1,2,7,6,5,53,5,yes
25,5,2,5,0,0,0,1,0,2,104,2,999,0,0,9,19,10,286,9,no
45,0,0,4,0,0,0,1,1,0,252,2,999,0,0,10,24,18,303,11,no
21,10,2,2,0,1,0,0,0,2,513,3,999,1,1,5,9,22,206,7,no
50,9,0,1,0,1,1,0,6,2,462,1,4,1,2,4,23,15,138,2,yes
32,7,0,2,0,1,0,1,1,2,850,8,999,0,0,10,24,18,302,11,no
36,5,0,5,0,1,0,0,6,1,281,3,999,0,0,10,18,20,304,11,no
36,0,0,0,0,0,0,1,1,3,67,2,999,0,0,10,24,18,304,11,no
33,4,0,5,0,1,1,0,6,3,151,7,999,0,0,10,18,20,311,11,no
49,0,0,5,0,1,0,0,0,1,118,1,999,0,0,5,9,22,213,7,no
50,1,0,0,0,1,0,1,0,0,219,4,999,0,0,9,19,10,286,9,no
39,0,0,0,0,0,0,0,0,2,219,1,999,0,0,5,9,22,212,7,no
34,5,1,5,0,0,1,1,0,1,532,2,999,0,0,9,19,10,286,9,no
42,4,0,2,0,1,0,1,1,1,157,1,999,0,0,10,24,18,290,11,no
36,6,0,0,0,0,0,0,5,0,391,1,999,0,0,1,12,19,270,10,no
32,5,2,3,0,1,0,0,0,4,216,2,999,1,1,5,9,22,210,7,no
48,2,1,3,0,0,0,1,0,4,224,4,999,0,0,9,19,10,290,9,no
51,8,0,1,0,0,1,1,0,1,394,1,999,0,0,9,19,10,285,9,no
52,2,0,1,0,1,1,1,1,0,150,17,999,0,0,10,24,18,304,11,no
29,5,2,5,0,0,0,1,7,0,150,1,999,0,0,1,16,16,293,10,yes
34,5,1,1,0,0,0,1,6,3,190,4,999,0,0,10,18,20,311,11,no
28,0,0,2,0,0,0,0,6,0,392,1,999,0,0,10,18,20,303,11,no
41,0,1,0,0,0,0,0,0,0,380,1,999,0,0,5,9,22,196,7,no
39,2,0,4,0,1,0,1,0,2,60,6,999,0,0,9,19,10,286,9,no
47,7,0,3,0,0,0,0,2,1,641,2,999,0,0,10,14,9,311,11,yes
33,0,0,5,0,1,0,0,1,2,240,1,999,0,0,6,10,17,200,6,no
32,2,2,3,0,0,1,0,2,4,309,3,999,0,0,10,14,9,307,11,no
54,3,0,5,0,1,0,0,2,4,309,1,999,0,0,10,14,9,309,11,no
44,0,0,2,0,0,0,1,0,0,592,4,999,0,0,9,19,10,286,9,no
54,4,0,0,0,0,0,0,6,3,58,2,999,0,0,10,18,20,305,11,no
32,0,0,0,0,0,0,0,0,3,1020,1,999,0,0,5,9,22,203,7,yes
31,2,2,2,0,1,0,0,0,4,80,4,999,0,0,5,9,22,197,7,no
40,2,0,3,0,0,1,0,7,4,109,5,999,0,0,8,3,1,67,4,no
28,5,1,2,0,0,0,1,0,3,206,1,999,0,0,9,19,10,289,9,no
50,2,0,0,0,0,0,1,0,3,138,4,999,0,0,5,9,22,211,7,no
35,0,2,1,0,0,0,1,1,2,282,15,999,0,0,10,24,18,290,11,no
36,5,2,1,0,1,0,0,6,1,290,1,999,0,0,10,18,20,305,11,no
26,5,2,3,0,0,0,0,8,1,296,1,5,1,2,7,6,5,40,5,yes
64,8,0,2,0,1,0,0,5,0,146,1,3,1,2,8,5,3,47,4,yes
37,4,1,2,0,0,0,1,1,1,42,4,999,0,0,10,24,18,304,11,no
48,3,0,3,0,1,0,1,0,1,138,8,999,0,0,9,19,10,285,9,no
37,5,2,5,0,0,0,0,2,0,101,2,999,0,0,10,14,9,308,11,no
38,2,0,2,0,1,0,1,0,3,179,5,999,0,0,9,19,10,284,9,no
66,8,0,3,0,1,1,0,2,0,315,1,999,0,0,6,1,4,110,6,no
42,2,0,3,0,0,0,0,2,2,127,1,999,0,0,10,14,9,310,11,no
42,4,0,2,0,1,0,1,1,1,68,2,999,0,0,10,24,18,290,11,no
51,2,0,3,0,0,0,0,2,2,113,3,999,0,0,10,14,9,307,11,no
24,10,2,2,0,1,0,1,0,2,246,1,999,0,0,9,19,10,288,9,no
51,0,0,5,0,0,0,0,8,2,241,3,999,0,0,7,6,5,35,5,yes
37,2,0,3,0,0,0,0,3,2,142,5,999,0,0,5,11,23,223,7,no
46,0,2,2,0,1,0,1,1,4,310,2,999,0,0,10,24,18,302,11,no
35,5,0,5,0,0,1,0,6,2,126,2,999,0,0,10,18,20,306,11,no
36,3,1,3,0,0,0,0,5,2,177,1,999,0,0,1,12,19,268,10,no
56,8,1,3,0,0,0,0,3,0,529,3,999,0,0,5,11,23,220,7,no
30,5,0,3,0,1,0,1,0,1,191,1,999,0,0,9,19,10,285,9,no
37,2,0,2,0,0,1,1,0,4,97,1,999,0,0,9,19,10,284,9,no
69,4,0,4,0,1,0,1,6,2,396,2,999,0,0,6,4,6,172,6,no
31,2,1,3,0,0,0,1,0,1,204,2,999,0,0,9,19,10,285,9,no
39,1,2,2,0,1,0,1,5,1,274,1,999,0,0,1,12,19,269,10,no
23,3,2,0,0,1,0,0,0,3,254,11,999,0,0,5,9,22,203,7,no
40,0,0,1,0,0,0,1,1,1,161,3,999,0,0,10,24,18,290,11,no
28,5,2,2,0,0,1,0,3,3,48,4,999,1,1,5,11,23,222,7,no
60,0,0,1,0,0,0,0,0,0,26,5,999,0,0,5,9,22,214,7,no
40,6,0,5,0,1,1,1,9,4,91,1,999,0,0,8,2,2,87,4,yes
19,10,2,0,0,0,0,0,5,2,182,1,999,1,1,3,26,26,185,1,no
35,1,2,3,0,1,0,0,6,0,403,4,999,0,0,10,18,20,305,11,no
42,4,2,4,0,0,0,0,0,2,70,5,999,0,0,5,9,22,206,7,no
38,2,0,3,0,1,0,1,1,3,202,1,999,0,0,10,24,18,304,11,no
28,0,2,2,0,0,0,0,3,3,254,2,999,1,1,5,11,23,230,7,no
37,5,2,3,0,0,0,0,2,1,178,2,999,0,0,10,14,9,309,11,no
36,0,2,1,0,0,0,1,0,2,276,4,999,0,0,9,19,10,285,9,no
46,2,1,3,0,0,1,0,5,3,257,2,999,0,0,1,12,19,267,10,no
29,5,2,5,0,1,1,0,5,4,127,1,6,2,2,3,26,26,179,1,no
40,5,0,5,0,0,0,0,2,3,258,6,999,0,0,10,14,9,305,11,no
31,0,2,5,0,1,0,0,6,1,75,8,999,0,0,10,18,20,304,11,no
59,8,0,2,0,1,1,1,2,3,204,2,999,0,0,10,14,9,311,11,no
45,0,0,1,0,0,0,1,0,3,219,1,999,0,0,9,19,10,289,9,no
56,2,0,0,0,0,0,0,2,1,130,1,999,0,0,10,14,9,306,11,no
40,0,0,1,0,1,0,1,1,1,1030,6,999,0,0,10,24,18,290,11,no
42,0,0,0,0,0,0,1,1,0,88,1,999,0,0,10,24,18,303,11,no
39,0,0,0,0,0,0,0,3,2,182,1,999,1,1,5,11,23,226,7,no
52,0,0,1,0,1,0,1,1,0,253,2,999,0,0,10,24,18,303,11,no
54,5,0,5,0,1,0,0,5,0,78,1,999,0,0,1,12,19,270,10,no
31,4,0,2,0,1,0,0,5,2,190,1,999,1,1,1,12,19,268,10,no
31,2,0,3,0,0,0,1,6,0,118,2,999,0,0,10,18,20,303,11,no
53,0,0,0,0,0,0,0,6,1,56,3,999,0,0,10,18,20,304,11,no
39,5,0,4,0,0,0,0,3,1,226,2,999,0,0,5,11,23,227,7,no
35,2,1,3,0,1,0,0,5,4,263,6,999,0,0,1,12,19,266,10,no
19,10,2,1,0,0,0,0,3,4,156,1,999,0,0,5,11,23,220,7,yes
40,2,0,5,0,1,0,0,6,2,100,3,999,0,0,10,18,20,306,11,no
35,1,0,3,0,0,1,0,3,3,435,1,999,0,0,5,11,23,215,7,yes
33,4,0,5,0,0,0,0,6,2,192,3,999,0,0,10,18,20,306,11,no
34,0,0,0,0,1,0,0,0,1,192,3,999,0,0,5,9,22,208,7,no
31,5,0,2,0,1,0,0,5,3,149,1,999,1,1,1,12,19,267,10,no
34,0,0,4,0,0,0,0,0,1,162,1,999,1,1,5,9,22,213,7,no
29,4,2,3,0,1,0,0,6,4,116,1,999,0,0,10,18,20,300,11,no
46,2,0,3,0,0,0,0,6,1,55,2,999,0,0,10,18,20,304,11,no
46,5,1,5,0,0,0,0,6,3,165,3,999,0,0,10,18,20,311,11,no
57,8,0,2,0,1,0,0,2,4,136,6,999,0,0,10,14,9,307,11,no
60,5,0,5,0,0,0,1,1,0,64,1,999,0,0,10,24,18,304,11,no
56,8,0,1,0,0,1,1,0,1,112,1,999,0,0,9,19,10,286,9,no
46,0,0,1,0,0,0,0,6,1,152,1,999,0,0,10,18,20,304,11,no
27,2,2,3,0,0,1,0,6,1,292,1,999,0,0,10,18,20,304,11,no
40,1,0,3,0,0,0,0,2,0,159,4,999,0,0,10,14,9,308,11,no
61,8,0,1,0,0,0,0,2,4,168,1,15,1,2,6,1,4,112,6,yes
58,1,0,3,0,1,0,0,0,3,289,1,3,4,2,5,17,14,26,3,yes
33,0,0,0,0,1,1,1,1,1,321,1,999,0,0,10,24,18,304,11,no
44,2,2,4,0,1,0,1,6,2,383,7,999,0,0,10,18,20,306,11,no
36,0,2,1,0,0,0,0,0,3,279,1,999,1,1,5,9,22,203,7,no
35,2,0,3,0,1,0,0,1,3,510,3,999,0,0,6,10,17,200,6,yes
31,0,0,4,0,1,1,1,1,0,154,2,999,0,0,10,24,18,291,11,no
48,0,0,0,0,1,0,0,2,3,1111,3,999,0,0,10,14,9,306,11,no
31,0,2,0,0,0,0,0,0,0,106,1,999,0,0,5,9,22,209,7,no
34,6,0,0,0,1,0,0,0,0,123,2,999,0,0,5,9,22,209,7,no
63,5,0,1,0,0,0,0,2,1,279,1,999,1,1,6,1,4,108,6,no
35,4,1,5,0,1,0,1,0,1,806,1,999,0,0,9,19,10,285,9,no
34,3,0,3,0,0,0,0,5,0,196,2,999,0,0,1,12,19,270,10,no
46,3,0,0,0,1,1,0,5,0,836,1,999,1,1,1,12,19,270,10,no
57,0,0,1,0,1,0,0,2,4,34,6,999,0,0,10,14,9,307,11,no
24,4,2,0,0,1,1,1,1,0,222,2,999,0,0,10,24,18,291,11,no
27,4,0,2,0,1,0,0,6,2,151,4,999,0,0,10,18,20,300,11,no
40,3,0,3,0,0,0,0,2,3,155,1,999,0,0,10,14,9,307,11,no
44,0,0,5,0,1,0,1,0,1,64,1,999,0,0,9,19,10,286,9,no
32,5,0,5,0,0,0,0,0,1,235,2,999,0,0,5,9,22,213,7,no
34,4,0,2,0,1,0,1,1,2,187,1,999,0,0,10,24,18,302,11,no
32,5,0,3,0,0,0,0,0,2,641,1,999,0,0,5,9,22,206,7,no
53,2,0,2,0,1,0,1,1,0,313,2,999,0,0,10,24,18,291,11,no
33,2,0,3,0,1,0,0,2,2,88,1,999,0,0,10,14,9,307,11,no
45,6,0,4,0,1,0,1,0,0,265,1,999,0,0,9,19,10,287,9,no
37,4,0,2,0,0,0,1,1,1,132,1,999,0,0,10,24,18,290,11,no
46,4,0,1,0,0,1,0,2,4,147,1,999,0,0,10,14,9,307,11,no
45,4,0,2,0,0,0,0,2,4,67,3,999,1,1,6,1,4,103,6,no
50,0,0,0,0,0,0,0,6,2,153,1,999,0,0,10,18,20,300,11,no
35,5,0,3,0,0,0,0,2,1,425,2,999,1,1,6,1,4,127,6,no
36,9,0,2,0,1,0,1,0,4,222,1,999,0,0,9,19,10,290,9,no
46,5,0,5,0,0,0,0,5,1,135,2,999,0,0,1,12,19,269,10,no
46,2,0,2,0,0,1,0,0,0,196,3,999,0,0,5,9,22,196,7,no
29,5,2,5,0,0,1,0,2,2,106,3,999,0,0,10,14,9,308,11,no
39,0,1,0,0,1,0,1,0,0,40,3,999,0,0,9,19,10,286,9,no
35,2,0,2,0,0,0,0,0,3,170,1,999,0,0,5,9,22,203,7,no
88,8,0,3,0,0,0,0,2,0,401,1,999,0,0,6,1,4,110,6,no
34,2,0,3,0,1,1,1,0,0,165,2,999,0,0,9,19,10,286,9,no
58,0,1,1,0,0,0,0,5,3,63,5,999,0,0,1,12,19,267,10,no
44,2,0,4,0,1,0,0,6,2,368,1,999,0,0,10,18,20,306,11,no
28,2,0,2,0,0,0,1,6,1,54,1,999,0,0,10,18,20,298,11,no
33,9,0,2,0,1,0,0,5,1,188,2,999,0,0,1,12,19,269,10,no
46,2,0,3,0,1,0,1,4,3,184,1,3,1,2,5,13,8,14,3,no
38,0,2,0,0,1,0,1,0,3,73,5,999,0,0,9,19,10,289,9,no
41,1,0,3,0,0,0,1,1,3,230,7,999,0,0,10,24,18,301,11,no
70,8,1,3,0,1,0,0,9,4,399,2,999,0,0,8,2,2,69,4,no
35,0,0,1,0,0,0,0,0,0,386,1,999,0,0,5,9,22,209,7,no
39,0,0,1,0,0,0,0,0,0,652,1,999,0,0,5,9,22,209,7,no
41,0,0,4,0,1,0,1,6,1,529,1,999,0,0,10,18,20,298,11,no
31,4,0,2,0,1,0,0,6,1,135,1,999,0,0,10,18,20,305,11,no
30,5,2,3,0,0,0,0,2,4,55,3,999,0,0,10,14,9,307,11,no
39,0,0,4,0,1,0,1,0,3,286,3,999,0,0,9,19,10,289,9,no
52,0,1,1,0,1,0,0,3,3,474,2,999,0,0,5,11,23,222,7,no
27,2,2,2,0,0,0,0,0,0,334,2,999,0,0,5,9,22,209,7,no
57,8,0,3,0,0,0,1,1,4,12,5,999,0,0,10,24,18,302,11,no
51,0,0,1,0,0,0,0,6,2,199,2,999,0,0,10,18,20,305,11,no
56,0,0,1,0,1,0,0,2,3,163,2,999,0,0,10,14,9,311,11,no
33,2,1,3,0,1,0,0,0,2,699,1,999,0,0,5,9,22,206,7,no
59,8,1,3,0,1,0,0,1,1,368,2,999,0,0,6,10,17,201,6,no
39,5,0,3,0,1,1,0,1,1,434,2,999,1,1,4,21,13,37,2,yes
35,0,2,4,0,0,0,1,0,2,784,1,999,0,0,9,19,10,288,9,no
33,2,2,3,0,0,0,0,2,0,207,4,999,0,0,10,14,9,308,11,no
54,0,2,0,0,0,0,0,3,4,14,1,999,0,0,5,11,23,220,7,no
35,7,0,3,0,1,0,1,1,1,52,1,999,0,0,10,24,18,290,11,no
34,5,0,5,0,1,1,1,0,2,187,4,999,0,0,9,19,10,288,9,no
33,7,0,3,0,0,1,0,6,0,285,2,999,0,0,10,18,20,305,11,no
44,0,0,0,0,1,0,0,6,3,128,2,999,0,0,10,18,20,305,11,no
34,0,0,0,0,0,1,0,0,4,328,1,999,0,0,5,9,22,210,7,no
33,0,0,1,0,0,0,0,6,0,43,2,999,0,0,10,18,20,303,11,no
31,5,2,3,0,0,0,1,3,1,847,2,999,0,0,5,11,23,220,7,yes
43,0,2,1,0,1,0,1,0,1,289,1,999,0,0,9,19,10,286,9,no
28,0,2,0,0,0,0,0,6,4,267,1,999,0,0,10,18,20,305,11,no
50,2,0,3,0,1,0,1,6,0,1076,17,999,0,0,10,18,20,305,11,yes
31,6,2,2,0,0,0,0,6,2,255,1,999,0,0,10,18,20,300,11,no
26,2,2,2,0,1,0,0,4,1,273,2,6,1,2,5,13,8,16,3,yes
22,2,2,3,0,0,0,1,6,0,484,1,999,2,1,4,23,15,118,2,yes
35,5,0,3,0,0,0,0,0,0,42,3,999,0,0,5,9,22,209,7,no
44,0,0,1,0,0,0,1,0,0,181,1,999,0,0,9,19,10,286,9,no
40,0,0,0,0,0,1,0,0,2,777,2,999,0,0,5,9,22,206,7,no
57,2,0,3,0,0,1,1,6,1,168,1,999,0,0,10,18,20,304,11,no
54,2,0,3,0,0,0,0,6,0,121,2,999,0,0,10,18,20,305,11,no
43,2,1,2,0,0,0,1,0,4,425,1,999,0,0,9,19,10,286,9,no
54,0,0,1,0,1,0,1,0,4,67,2,999,0,0,9,19,10,290,9,no
29,0,2,2,0,0,0,0,2,2,71,1,999,0,0,6,1,4,123,6,no
38,2,1,3,0,1,0,0,6,0,101,3,999,0,0,10,18,20,305,11,no
45,1,0,3,0,1,0,0,0,3,647,1,999,1,1,5,9,22,211,7,yes
28,0,2,0,0,1,0,1,1,1,138,1,999,0,0,10,24,18,304,11,no
27,2,2,3,0,0,1,0,6,0,150,4,999,0,0,10,18,20,303,11,no
36,0,0,0,0,0,0,0,0,2,284,3,999,0,0,5,9,22,212,7,no
40,4,2,2,0,0,0,1,0,1,179,1,999,0,0,9,19,10,286,9,no
44,9,0,3,0,1,0,0,1,0,223,1,999,1,1,6,10,17,203,6,no
52,9,0,4,0,0,0,0,2,4,268,1,999,0,0,10,14,9,307,11,no
36,1,0,0,0,0,1,0,0,2,438,1,999,0,0,5,9,22,212,7,no
43,0,0,1,0,0,0,1,0,4,1534,2,999,0,0,9,19,10,284,9,no
56,2,2,3,0,1,1,0,3,3,158,1,999,1,1,5,15,7,2,3,no
43,5,0,1,0,0,0,1,0,1,324,2,999,0,0,9,19,10,285,9,no
33,6,0,3,0,0,0,0,2,4,53,2,999,0,0,10,14,9,306,11,no
41,6,0,0,0,0,0,0,3,0,263,1,999,0,0,5,11,23,228,7,no
28,0,2,2,0,0,0,0,6,1,158,5,999,0,0,10,18,20,304,11,no
33,5,2,3,0,0,0,1,2,2,827,1,999,0,0,10,14,9,308,11,yes
30,10,2,3,0,1,0,0,5,4,585,4,999,1,1,1,12,19,266,10,no
53,3,0,3,0,1,0,0,2,4,39,1,999,0,0,10,14,9,306,11,no
41,6,0,0,0,0,0,0,0,3,306,1,6,4,2,5,17,14,26,3,yes
42,2,0,4,0,1,0,1,1,1,14,21,999,0,0,10,24,18,290,11,no
